user_id,nama,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,lat,long,pendapatan_bulan,pengeluaran_bulan,tabungan_bulan,spending_ratio,impulse_base
BUDU00770,Vino Mahendra,L,53,E,Kelas E (Miskin),Ojek Konvensional,Tasikmalaya,Kota Kecil,700000,-7.4922,107.9015,1285218,1199829,85389,0.934,0.15
BUDU00771,Rina Iskandar,P,28,C,Kelas C (Menengah),PNS Golongan II,Cirebon,Kota Kecil,320000,-6.7509,108.3857,6752215,4718496,2033719,0.699,0.4
BUDU00772,Erwin Yulianto,L,20,D,Kelas D (Menengah Bawah),Driver Ojek Online,Cirebon,Kota Kecil,320000,-6.5016,108.5852,1996812,1813653,183159,0.908,0.25
BUDU00773,Eko Kusuma,L,21,D,Kelas D (Menengah Bawah),Pedagang Warung,Bandung,Kota Besar,2500000,-7.0017,107.9695,2524604,1992037,532567,0.789,0.25
BUDU00774,Ahmad Rahayu,L,25,B,Kelas B (Menengah Atas),Dokter,Bekasi,Metropolitan,2700000,-6.5438,106.9304,11162420,6654914,4507506,0.596,0.55
BUDU00775,Indri Hidayat,P,48,B,Kelas B (Menengah Atas),Wirausaha Menengah,Jakarta,Metropolitan,10500000,-6.214,107.0879,18838359,12105585,6732774,0.643,0.55
BUDU00776,Cantika Gunawan,P,35,E,Kelas E (Miskin),Pedagang Kaki Lima,Jombang,Kota Kecil,190000,-7.8056,111.9006,1031711,948017,83694,0.919,0.15
BUDU00777,Yanti Purnomo,P,26,A,Kelas A (Kaya),CEO/Direktur,Depok,Metropolitan,2200000,-5.9689,107.1616,63958198,20471913,43486285,0.32,0.65
BUDU00778,Wulan Harahap,P,36,C,Kelas C (Menengah),Wirausaha Kecil,Bandung,Kota Besar,2500000,-6.7265,107.5232,3254142,2579173,674969,0.793,0.4
BUDU00779,Maya Iskandar,P,43,C,Kelas C (Menengah),PNS Golongan II,Yogyakarta,Kota Besar,420000,-7.5143,110.2354,3088811,2017465,1071346,0.653,0.4
BUDU00780,Dimas Rajasa,L,41,B,Kelas B (Menengah Atas),Pengacara,Tangerang Selatan,Metropolitan,1700000,-6.3844,106.9937,13494133,9320346,4173787,0.691,0.55
BUDU00781,Ayu Wibowo,P,20,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-3.0399,104.4702,3078010,2399393,678617,0.78,0.4
BUDU00782,Rizki Santoso,L,25,D,Kelas D (Menengah Bawah),Teknisi,Desa Sukamaju,Desa,5000,-5.8317,106.5947,2595771,1947628,648143,0.75,0.25
BUDU00783,Erwin Rajasa,L,33,A,Kelas A (Kaya),Pengusaha,Bekasi,Metropolitan,2700000,-6.7152,106.6248,141696324,64976116,76720208,0.459,0.65
BUDU00784,Lutfi Hidayat,L,39,D,Kelas D (Menengah Bawah),Karyawan Toko,Pekalongan,Kota Kecil,310000,-7.3858,110.1062,1934374,1487256,447118,0.769,0.25
BUDU00785,Budi Mahendra,L,26,C,Kelas C (Menengah),Staf Administrasi,Blitar,Kota Kecil,150000,-7.6718,112.5667,3630644,2762749,867895,0.761,0.4
BUDU00786,Intan Nugroho,P,44,E,Kelas E (Miskin),Nelayan,Cirebon,Kota Kecil,320000,-7.1344,108.9501,1450110,1298554,151556,0.895,0.15
BUDU00787,Yuni Siregar,P,29,C,Kelas C (Menengah),Wirausaha Kecil,Denpasar,Kota Besar,900000,-8.3736,115.303,3018017,1875160,1142857,0.621,0.4
BUDU00788,Rina Siregar,P,22,C,Kelas C (Menengah),Guru Tetap,Yogyakarta,Kota Besar,420000,-7.5652,110.3228,5840693,4383746,1456947,0.751,0.4
BUDU00789,Tiara Harahap,P,43,D,Kelas D (Menengah Bawah),Driver Ojek Online,Surabaya,Kota Besar,3100000,-7.1348,112.6649,2704509,2423714,280795,0.896,0.25
BUDU00790,Okta Firmansyah,P,51,A,Kelas A (Kaya),CEO/Direktur,Denpasar,Kota Besar,900000,-8.5738,115.3174,22858247,9007015,13851232,0.394,0.65
BUDU00791,Joko Wahyudi,L,19,C,Kelas C (Menengah),Wirausaha Kecil,Yogyakarta,Kota Besar,420000,-8.1321,109.9031,5355744,3379711,1976033,0.631,0.4
BUDU00792,Eko Kurniawan,L,50,E,Kelas E (Miskin),Asisten Rumah Tangga,Tegal,Kota Kecil,285000,-6.4,109.3334,1030564,885480,145084,0.859,0.15
BUDU00793,Tiara Budiman,P,35,C,Kelas C (Menengah),Wirausaha Kecil,Denpasar,Kota Besar,900000,-8.6911,115.2263,3113349,2032574,1080775,0.653,0.4
BUDU00794,Januar Sutrisno,L,30,E,Kelas E (Miskin),Buruh Pabrik,Cirebon,Kota Kecil,320000,-6.592,108.9126,1092914,1063353,29561,0.973,0.15
BUDU00795,Kiki Yulianto,P,45,D,Kelas D (Menengah Bawah),Teknisi,Desa Panyingkiran,Desa,3700,-6.3589,106.8435,2242474,1953163,289311,0.871,0.25
BUDU00796,Putra Nasution,L,46,B,Kelas B (Menengah Atas),Dosen,Tangerang Selatan,Metropolitan,1700000,-6.358,106.3371,13039575,7713874,5325701,0.592,0.55
BUDU00797,Tari Gunawan,P,30,C,Kelas C (Menengah),Pegawai Swasta,Semarang,Kota Besar,1800000,-7.3683,109.947,6140287,3700957,2439330,0.603,0.4
BUDU00798,Elisa Hidayat,P,35,B,Kelas B (Menengah Atas),Arsitek,Depok,Metropolitan,2200000,-6.0684,106.7839,15406074,9869790,5536284,0.641,0.55
BUDU00799,Ahmad Rahayu,L,34,D,Kelas D (Menengah Bawah),Karyawan Toko,Yogyakarta,Kota Besar,420000,-8.0622,110.3229,2999561,2513364,486197,0.838,0.25
BUDU00800,Ayu Sanjaya,P,30,C,Kelas C (Menengah),Perawat,Denpasar,Kota Besar,900000,-8.7736,115.4561,3251429,2366267,885162,0.728,0.4
BUDU00801,Udin Susanto,L,23,D,Kelas D (Menengah Bawah),Admin Kantor,Blitar,Kota Kecil,150000,-7.9354,112.5211,2011028,1596454,414574,0.794,0.25
BUDU00802,Vina Mahendra,P,30,C,Kelas C (Menengah),Guru Tetap,Yogyakarta,Kota Besar,420000,-7.3364,110.5852,6824983,5278409,1546574,0.773,0.4
BUDU00803,Ahmad Rajasa,L,39,C,Kelas C (Menengah),Staf Administrasi,Denpasar,Kota Besar,900000,-8.5872,115.251,4467973,3127519,1340454,0.7,0.4
BUDU00804,Nanda Lubis,L,22,B,Kelas B (Menengah Atas),Engineer Senior,Semarang,Kota Besar,1800000,-7.1429,110.3725,13802802,6671983,7130819,0.483,0.55
BUDU00805,Oscar Hartono,L,42,B,Kelas B (Menengah Atas),Engineer Senior,Tangerang,Metropolitan,2100000,-6.4421,106.1517,11917560,5751238,6166322,0.483,0.55
BUDU00806,Vina Hartono,P,22,D,Kelas D (Menengah Bawah),Teknisi,Blitar,Kota Kecil,150000,-8.3321,112.1658,1798623,1477370,321253,0.821,0.25
BUDU00807,Yanto Harahap,L,29,C,Kelas C (Menengah),Pegawai Swasta,Jombang,Kota Kecil,190000,-7.5049,111.989,4080233,2975681,1104552,0.729,0.4
BUDU00808,Wati Santoso,P,39,C,Kelas C (Menengah),Pegawai Swasta,Purwokerto,Kota Kecil,290000,-7.4801,109.6875,5694067,3593836,2100231,0.631,0.4
BUDU00809,Zara Hidayat,P,41,D,Kelas D (Menengah Bawah),SPG/SPB,Palembang,Kota Besar,1700000,-2.6726,105.271,2528404,2004905,523499,0.793,0.25
BUDU00810,Maya Lubis,P,25,D,Kelas D (Menengah Bawah),Karyawan Toko,Blitar,Kota Kecil,150000,-7.877,112.3457,1922905,1613005,309900,0.839,0.25
BUDU00811,Fitri Pratama,P,24,C,Kelas C (Menengah),Pegawai Swasta,Bogor,Metropolitan,1100000,-7.0615,106.4427,6711165,5154766,1556399,0.768,0.4
BUDU00812,Lukman Gunawan,L,32,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Cikaret,Desa,2800,-6.3669,106.7265,2907867,2249760,658107,0.774,0.25
BUDU00813,Kevin Siregar,L,47,D,Kelas D (Menengah Bawah),Teknisi,Palembang,Kota Besar,1700000,-3.4757,104.8716,2497680,2262175,235505,0.906,0.25
BUDU00814,Tari Rajasa,P,46,B,Kelas B (Menengah Atas),Dosen,Makassar,Kota Besar,1500000,-4.6918,119.856,7629146,4305349,3323797,0.564,0.55
BUDU00815,Rudi Setiawan,L,31,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Sukamaju,Desa,5000,-6.1701,106.6917,2306125,1973410,332715,0.856,0.25
BUDU00816,Oscar Purnomo,L,38,B,Kelas B (Menengah Atas),Arsitek,Palembang,Kota Besar,1700000,-2.5885,104.7462,8978269,6011210,2967059,0.67,0.55
BUDU00817,Udin Wahyudi,L,38,B,Kelas B (Menengah Atas),Dosen,Tangerang Selatan,Metropolitan,1700000,-5.941,106.3259,11359277,7864485,3494792,0.692,0.55
BUDU00818,Ella Wibowo,P,33,E,Kelas E (Miskin),Buruh Tani,Desa Cikaret,Desa,2800,-5.928,107.1282,1275686,1112614,163072,0.872,0.15
BUDU00819,Dhea Wahyudi,P,32,C,Kelas C (Menengah),Perawat,Depok,Metropolitan,2200000,-6.7004,107.2468,6676153,4657801,2018352,0.698,0.4
BUDU00820,Deni Kusuma,L,20,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Rawa Indah,Desa,6500,-6.406,106.5158,2516416,1955176,561240,0.777,0.25
BUDU00821,Maman Lubis,L,46,B,Kelas B (Menengah Atas),Analis Keuangan,Depok,Metropolitan,2200000,-6.0551,106.3037,16916387,9316235,7600152,0.551,0.55
BUDU00822,Galih Setiawan,L,19,C,Kelas C (Menengah),PNS Golongan II,Denpasar,Kota Besar,900000,-8.7521,115.4268,4467223,3526743,940480,0.789,0.4
BUDU00823,Samsul Wibowo,L,24,B,Kelas B (Menengah Atas),Pengacara,Bandung,Kota Besar,2500000,-6.9994,108.0301,13344496,9318341,4026155,0.698,0.55
BUDU00824,Januar Nugroho,L,43,B,Kelas B (Menengah Atas),Dokter,Bogor,Metropolitan,1100000,-6.1011,106.486,13649253,7857014,5792239,0.576,0.55
BUDU00825,Prita Budiman,P,27,C,Kelas C (Menengah),Wirausaha Kecil,Palembang,Kota Besar,1700000,-2.8019,104.4969,4038442,2453983,1584459,0.608,0.4
BUDU00826,Dewi Sutrisno,P,32,D,Kelas D (Menengah Bawah),Driver Ojek Online,Blitar,Kota Kecil,150000,-8.1733,111.944,2409768,1915900,493868,0.795,0.25
BUDU00827,Agus Santoso,L,37,C,Kelas C (Menengah),Pegawai Swasta,Purwokerto,Kota Kecil,290000,-6.9609,109.242,3854946,2408037,1446909,0.625,0.4
BUDU00828,Julia Hartono,P,43,C,Kelas C (Menengah),PNS Golongan II,Depok,Metropolitan,2200000,-6.8669,106.7922,4940527,3566652,1373875,0.722,0.4
BUDU00829,Tono Lubis,L,18,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Cikaret,Desa,2800,-6.1541,106.3343,844526,736551,107975,0.872,0.15
BUDU00830,Oki Setiawan,L,42,C,Kelas C (Menengah),Perawat,Jakarta,Metropolitan,10500000,-6.3719,106.9311,6995597,4683159,2312438,0.669,0.4
BUDU00831,Rahma Nugroho,P,18,D,Kelas D (Menengah Bawah),Admin Kantor,Desa Cikaret,Desa,2800,-6.1811,106.9058,2686054,2454215,231839,0.914,0.25
BUDU00832,Maman Prasetyo,L,31,B,Kelas B (Menengah Atas),Analis Keuangan,Jakarta,Metropolitan,10500000,-6.4462,106.85,15157580,9640408,5517172,0.636,0.55
BUDU00833,Ivan Wijaya,L,31,C,Kelas C (Menengah),Wirausaha Kecil,Medan,Kota Besar,2400000,3.9843,99.0174,5868876,4199739,1669137,0.716,0.4
BUDU00834,Uci Gunawan,P,39,D,Kelas D (Menengah Bawah),Admin Kantor,Palembang,Kota Besar,1700000,-2.6104,104.9998,2551138,2088484,462654,0.819,0.25
BUDU00835,Tari Pratama,P,22,D,Kelas D (Menengah Bawah),Driver Ojek Online,Magelang,Kota Kecil,130000,-7.5938,110.6998,2709604,2212353,497251,0.816,0.25
BUDU00836,Zulfi Susanto,L,33,E,Kelas E (Miskin),Asisten Rumah Tangga,Desa Sejahtera,Desa,4100,-6.6692,106.9175,1102290,1045948,56342,0.949,0.15
BUDU00837,Andi Nugroho,L,25,E,Kelas E (Miskin),Buruh Tani,Desa Sejahtera,Desa,4100,-6.3387,106.5134,976001,878456,97545,0.9,0.15
BUDU00838,Nadia Nasution,P,39,C,Kelas C (Menengah),Pegawai Swasta,Pekalongan,Kota Kecil,310000,-7.3185,109.2016,4012829,2638139,1374690,0.657,0.4
BUDU00839,Kukuh Firmansyah,L,35,D,Kelas D (Menengah Bawah),Pedagang Warung,Makassar,Kota Besar,1500000,-5.3085,119.0438,2117116,1688096,429020,0.797,0.25
BUDU00840,Wahyu Nasution,L,39,D,Kelas D (Menengah Bawah),Karyawan Toko,Tegal,Kota Kecil,285000,-7.2524,108.8251,2349665,1807620,542045,0.769,0.25
BUDU00841,Januar Yulianto,L,42,B,Kelas B (Menengah Atas),Dosen,Surabaya,Kota Besar,3100000,-7.2572,112.7357,12684661,6208605,6476056,0.489,0.55
BUDU00842,Putra Kurniawan,L,49,B,Kelas B (Menengah Atas),Arsitek,Tangerang Selatan,Metropolitan,1700000,-6.5679,106.7323,15926455,7785422,8141033,0.489,0.55
BUDU00843,Yanto Sanjaya,L,29,D,Kelas D (Menengah Bawah),SPG/SPB,Makassar,Kota Besar,1500000,-4.8883,119.2467,2481931,2055366,426565,0.828,0.25
BUDU00844,Hana Hidayat,P,44,E,Kelas E (Miskin),Nelayan,Desa Rawa Indah,Desa,6500,-6.1658,107.1419,895705,829284,66421,0.926,0.15
BUDU00845,Bella Pratama,P,19,C,Kelas C (Menengah),Staf Administrasi,Palembang,Kota Besar,1700000,-2.6928,104.6277,5012273,3337013,1675260,0.666,0.4
BUDU00846,Uci Kusuma,P,23,D,Kelas D (Menengah Bawah),SPG/SPB,Yogyakarta,Kota Besar,420000,-8.2507,110.7896,2268027,1882350,385677,0.83,0.25
BUDU00847,Wati Sanjaya,P,54,E,Kelas E (Miskin),Ojek Konvensional,Jombang,Kota Kecil,190000,-7.5936,111.9677,1094050,1048782,45268,0.959,0.15
BUDU00848,Joko Nasution,L,29,C,Kelas C (Menengah),PNS Golongan II,Denpasar,Kota Besar,900000,-8.5331,115.429,5262229,3416959,1845270,0.649,0.4
BUDU00849,Tari Firmansyah,P,47,E,Kelas E (Miskin),Ojek Konvensional,Desa Panyingkiran,Desa,3700,-6.1149,106.7429,1440450,1230782,209668,0.854,0.15
BUDU00850,Januar Rahayu,L,36,C,Kelas C (Menengah),Staf Administrasi,Magelang,Kota Kecil,130000,-7.5842,109.8924,4243892,3338814,905078,0.787,0.4
BUDU00851,Mulyadi Hidayat,L,39,E,Kelas E (Miskin),Pedagang Kaki Lima,Bandung,Kota Besar,2500000,-7.2594,107.4576,852565,726954,125611,0.853,0.15
BUDU00852,Nadia Budiman,P,34,C,Kelas C (Menengah),Perawat,Bekasi,Metropolitan,2700000,-6.5392,106.5174,5214912,4052525,1162387,0.777,0.4
BUDU00853,Dimas Nugroho,L,29,C,Kelas C (Menengah),Guru Tetap,Denpasar,Kota Besar,900000,-8.3313,115.3656,5283412,3753867,1529545,0.711,0.4
BUDU00854,Maya Mahendra,P,21,C,Kelas C (Menengah),PNS Golongan II,Semarang,Kota Besar,1800000,-6.7661,110.0276,6920207,4465822,2454385,0.645,0.4
BUDU00855,Doni Hidayat,L,27,C,Kelas C (Menengah),Sales,Jakarta,Metropolitan,10500000,-5.8452,107.2749,6023164,4016003,2007161,0.667,0.4
BUDU00856,Vina Prasetyo,P,35,D,Kelas D (Menengah Bawah),Admin Kantor,Kediri,Kota Kecil,320000,-8.3112,112.076,1917073,1548352,368721,0.808,0.25
BUDU00857,Cantika Lubis,P,47,E,Kelas E (Miskin),Ojek Konvensional,Tegal,Kota Kecil,285000,-6.8126,109.3017,934423,866162,68261,0.927,0.15
BUDU00858,Rina Budiman,P,34,C,Kelas C (Menengah),Sales,Tasikmalaya,Kota Kecil,700000,-7.2963,108.047,4575911,3470808,1105103,0.758,0.4
BUDU00859,Eko Mahendra,L,42,D,Kelas D (Menengah Bawah),Driver Ojek Online,Purwokerto,Kota Kecil,290000,-6.979,109.5605,2183424,1855710,327714,0.85,0.25
BUDU00860,Rina Lubis,P,34,C,Kelas C (Menengah),Wirausaha Kecil,Bogor,Metropolitan,1100000,-6.1194,106.4139,3386354,2726109,660245,0.805,0.4
BUDU00861,Kevin Wijaya,L,38,E,Kelas E (Miskin),Ojek Konvensional,Desa Sukamaju,Desa,5000,-6.2019,106.8795,1172492,1040312,132180,0.887,0.15
BUDU00862,Siti Pratama,P,20,C,Kelas C (Menengah),Guru Tetap,Palembang,Kota Besar,1700000,-3.4372,104.9343,6081925,4013844,2068081,0.66,0.4
BUDU00863,Clara Saputra,P,50,E,Kelas E (Miskin),Pedagang Kaki Lima,Kediri,Kota Kecil,320000,-8.1914,111.5527,1155345,1024325,131020,0.887,0.15
BUDU00864,Dinda Saputra,P,41,D,Kelas D (Menengah Bawah),Teknisi,Makassar,Kota Besar,1500000,-5.0136,119.9173,1661179,1284930,376249,0.774,0.25
BUDU00865,Putra Purnomo,L,26,A,Kelas A (Kaya),Konsultan Senior,Tangerang,Metropolitan,2100000,-5.6785,107.0678,71639578,24523464,47116114,0.342,0.65
BUDU00866,Kevin Gunawan,L,31,E,Kelas E (Miskin),Buruh Pabrik,Kediri,Kota Kecil,320000,-7.7355,112.4554,1459143,1394263,64880,0.956,0.15
BUDU00867,Rizki Wijaya,L,25,C,Kelas C (Menengah),Perawat,Denpasar,Kota Besar,900000,-8.2839,115.4643,6721466,4658185,2063281,0.693,0.4
BUDU00868,Sinta Hartono,P,32,C,Kelas C (Menengah),Pegawai Swasta,Bogor,Metropolitan,1100000,-6.7591,106.7758,3180463,2139734,1040729,0.673,0.4
BUDU00869,Vina Siregar,P,44,C,Kelas C (Menengah),Sales,Yogyakarta,Kota Besar,420000,-8.2609,109.9716,3903525,2858592,1044933,0.732,0.4
BUDU00870,Tono Siregar,L,31,E,Kelas E (Miskin),Buruh Tani,Purwokerto,Kota Kecil,290000,-7.7969,108.9309,1203483,1077863,125620,0.896,0.15
BUDU00871,Ahmad Nugroho,L,37,B,Kelas B (Menengah Atas),Analis Keuangan,Yogyakarta,Kota Besar,420000,-7.7331,110.2716,12993436,7938645,5054791,0.611,0.55
BUDU00872,Nadia Iskandar,P,40,B,Kelas B (Menengah Atas),Analis Keuangan,Makassar,Kota Besar,1500000,-4.9285,119.5177,18635867,11597387,7038480,0.622,0.55
BUDU00873,Hendra Prasetyo,L,43,A,Kelas A (Kaya),Konsultan Senior,Bandung,Kota Besar,2500000,-6.6216,107.5942,54912428,26796684,28115744,0.488,0.65
BUDU00874,Nanang Setiawan,L,18,C,Kelas C (Menengah),PNS Golongan II,Yogyakarta,Kota Besar,420000,-7.9405,110.2767,3681076,2540028,1141048,0.69,0.4
BUDU00875,Firmansyah Saputra,L,44,B,Kelas B (Menengah Atas),Dosen,Makassar,Kota Besar,1500000,-4.7151,119.5377,15331103,9426674,5904429,0.615,0.55
BUDU00876,Joko Sutrisno,L,27,C,Kelas C (Menengah),Wirausaha Kecil,Surabaya,Kota Besar,3100000,-6.9036,112.4243,3875880,2556577,1319303,0.66,0.4
BUDU00877,Udin Prasetyo,L,42,D,Kelas D (Menengah Bawah),Guru Honorer,Tegal,Kota Kecil,285000,-7.1375,109.4381,2432736,2057442,375294,0.846,0.25
BUDU00878,Wahyu Gunawan,L,36,C,Kelas C (Menengah),Sales,Bogor,Metropolitan,1100000,-7.097,107.2599,4837933,3769359,1068574,0.779,0.4
BUDU00879,Sari Prasetyo,P,30,C,Kelas C (Menengah),Sales,Palembang,Kota Besar,1700000,-2.5162,104.9539,3824094,2774470,1049624,0.726,0.4
BUDU00880,Joko Susanto,L,33,B,Kelas B (Menengah Atas),Manajer,Tangerang Selatan,Metropolitan,1700000,-5.9948,106.7934,9105573,6166562,2939011,0.677,0.55
BUDU00881,Dimas Wahyudi,L,31,B,Kelas B (Menengah Atas),Manajer,Tangerang Selatan,Metropolitan,1700000,-6.6592,106.3034,13979286,8350063,5629223,0.597,0.55
BUDU00882,Dhea Sutrisno,P,34,D,Kelas D (Menengah Bawah),SPG/SPB,Jombang,Kota Kecil,190000,-7.9275,111.8274,2281243,2004685,276558,0.879,0.25
BUDU00883,Dhea Hidayat,P,18,C,Kelas C (Menengah),Sales,Makassar,Kota Besar,1500000,-5.2332,118.9475,3402121,2670767,731354,0.785,0.4
BUDU00884,Nanda Prasetyo,L,23,C,Kelas C (Menengah),Staf Administrasi,Medan,Kota Besar,2400000,3.1375,98.8057,4074396,2667417,1406979,0.655,0.4
BUDU00885,Julia Harahap,P,29,D,Kelas D (Menengah Bawah),SPG/SPB,Magelang,Kota Kecil,130000,-7.5259,110.2246,2984279,2586941,397338,0.867,0.25
BUDU00886,Clara Wahyudi,P,36,D,Kelas D (Menengah Bawah),SPG/SPB,Cirebon,Kota Kecil,320000,-6.9222,108.5742,2935970,2533242,402728,0.863,0.25
BUDU00887,Rina Purwanto,P,41,E,Kelas E (Miskin),Buruh Tani,Yogyakarta,Kota Besar,420000,-7.8776,110.8124,994506,938611,55895,0.944,0.15
BUDU00888,Mira Sanjaya,P,46,A,Kelas A (Kaya),Investor,Bekasi,Metropolitan,2700000,-6.2229,107.0384,80756447,33231109,47525338,0.411,0.65
BUDU00889,Wulan Budiman,P,18,C,Kelas C (Menengah),Wirausaha Kecil,Tasikmalaya,Kota Kecil,700000,-7.5855,108.2134,5164646,4060639,1104007,0.786,0.4
BUDU00890,Ani Nugroho,P,46,D,Kelas D (Menengah Bawah),Admin Kantor,Tegal,Kota Kecil,285000,-7.0195,109.3485,2095863,1702960,392903,0.813,0.25
BUDU00891,Maman Hidayat,L,35,C,Kelas C (Menengah),Perawat,Pekalongan,Kota Kecil,310000,-6.8897,110.1645,5901558,4141239,1760319,0.702,0.4
BUDU00892,Nisa Kusuma,P,36,A,Kelas A (Kaya),Investor,Jakarta,Metropolitan,10500000,-6.2676,107.0621,125257653,45837802,79419851,0.366,0.65
BUDU00893,Rizki Wijaya,L,36,C,Kelas C (Menengah),Guru Tetap,Medan,Kota Besar,2400000,3.9386,98.9339,4375414,2681365,1694049,0.613,0.4
BUDU00894,Zara Sutrisno,P,21,C,Kelas C (Menengah),Guru Tetap,Jakarta,Metropolitan,10500000,-6.4132,107.051,4390951,3130342,1260609,0.713,0.4
BUDU00895,Cantika Firmansyah,P,21,D,Kelas D (Menengah Bawah),Pedagang Warung,Yogyakarta,Kota Besar,420000,-8.0107,110.3747,2320019,1949573,370446,0.84,0.25
BUDU00896,Lina Hartono,P,38,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Cikaret,Desa,2800,-6.6244,106.5467,2794318,2426039,368279,0.868,0.25
BUDU00897,Yanto Purnomo,L,38,B,Kelas B (Menengah Atas),Pengacara,Tangerang,Metropolitan,2100000,-5.7911,106.953,11887198,7324892,4562306,0.616,0.55
BUDU00898,Vevi Lubis,P,20,C,Kelas C (Menengah),PNS Golongan II,Pekalongan,Kota Kecil,310000,-6.928,109.6636,5535070,3348525,2186545,0.605,0.4
BUDU00899,Ayu Saputra,P,18,D,Kelas D (Menengah Bawah),Driver Ojek Online,Magelang,Kota Kecil,130000,-7.7809,110.2261,1644010,1276992,367018,0.777,0.25
BUDU00900,Agus Budiman,L,51,E,Kelas E (Miskin),Pedagang Kaki Lima,Pekalongan,Kota Kecil,310000,-6.5545,109.1834,1248975,1096222,152753,0.878,0.15
BUDU00901,Bagas Mahendra,L,38,C,Kelas C (Menengah),Guru Tetap,Surabaya,Kota Besar,3100000,-7.698,112.5254,4141621,3327485,814136,0.803,0.4
BUDU00902,Maman Hartono,L,26,C,Kelas C (Menengah),Sales,Pekalongan,Kota Kecil,310000,-7.2399,109.6316,5902272,4042341,1859931,0.685,0.4
BUDU00903,Prio Pratama,L,19,D,Kelas D (Menengah Bawah),Pedagang Warung,Makassar,Kota Besar,1500000,-5.4968,119.7254,2955859,2662891,292968,0.901,0.25
BUDU00904,Fery Mahendra,L,48,E,Kelas E (Miskin),Buruh Pabrik,Surabaya,Kota Besar,3100000,-7.0738,112.2718,1013415,958319,55096,0.946,0.15
BUDU00905,Bagas Sutrisno,L,37,C,Kelas C (Menengah),Sales,Yogyakarta,Kota Besar,420000,-7.8306,110.5594,4129588,3280873,848715,0.794,0.4
BUDU00906,Wulan Hartono,P,30,D,Kelas D (Menengah Bawah),Guru Honorer,Purwokerto,Kota Kecil,290000,-7.6304,109.3567,1616758,1433635,183123,0.887,0.25
BUDU00907,Agus Harahap,L,21,E,Kelas E (Miskin),Ojek Konvensional,Blitar,Kota Kecil,150000,-7.8879,111.8379,1054327,1010213,44114,0.958,0.15
BUDU00908,Andi Wahyudi,L,43,C,Kelas C (Menengah),Perawat,Surabaya,Kota Besar,3100000,-6.807,113.2325,3858940,2778439,1080501,0.72,0.4
BUDU00909,Budi Rahayu,L,33,C,Kelas C (Menengah),PNS Golongan II,Bekasi,Metropolitan,2700000,-6.0367,107.1134,3246567,2082945,1163622,0.642,0.4
BUDU00910,Nanang Pratama,L,34,C,Kelas C (Menengah),PNS Golongan II,Makassar,Kota Besar,1500000,-5.2843,119.3972,6756434,5508957,1247477,0.815,0.4
BUDU00911,Gita Yulianto,P,57,A,Kelas A (Kaya),CEO/Direktur,Yogyakarta,Kota Besar,420000,-8.2747,110.4736,67207236,30324639,36882597,0.451,0.65
BUDU00912,Clara Purwanto,P,30,E,Kelas E (Miskin),Pedagang Kaki Lima,Cirebon,Kota Kecil,320000,-7.1879,108.4463,1043578,943531,100047,0.904,0.15
BUDU00913,Intan Santoso,P,43,C,Kelas C (Menengah),PNS Golongan II,Surabaya,Kota Besar,3100000,-7.509,112.8946,5933446,3919208,2014238,0.661,0.4
BUDU00914,Yuni Harahap,P,19,C,Kelas C (Menengah),Staf Administrasi,Palembang,Kota Besar,1700000,-2.7662,104.2861,5762804,4014521,1748283,0.697,0.4
BUDU00915,Siti Wahyudi,P,22,C,Kelas C (Menengah),PNS Golongan II,Palembang,Kota Besar,1700000,-3.1389,104.9933,3825780,2920680,905100,0.763,0.4
BUDU00916,Zara Rahayu,P,28,D,Kelas D (Menengah Bawah),Pedagang Warung,Desa Makmur,Desa,3200,-5.8958,106.4807,1521303,1246124,275179,0.819,0.25
BUDU00917,Ani Hidayat,P,28,B,Kelas B (Menengah Atas),Dokter,Tangerang Selatan,Metropolitan,1700000,-5.8719,106.2748,16449226,7628484,8820742,0.464,0.55
BUDU00918,Kukuh Rajasa,L,23,D,Kelas D (Menengah Bawah),SPG/SPB,Makassar,Kota Besar,1500000,-4.8199,118.9553,1565856,1239302,326554,0.791,0.25
BUDU00919,Hana Nasution,P,42,C,Kelas C (Menengah),Sales,Jakarta,Metropolitan,10500000,-6.0024,106.6361,3417485,2174676,1242809,0.636,0.4
BUDU00920,Irwan Setiawan,L,28,C,Kelas C (Menengah),Wirausaha Kecil,Palembang,Kota Besar,1700000,-3.2426,105.2699,4321176,3502078,819098,0.81,0.4
BUDU00921,Tono Saputra,L,23,C,Kelas C (Menengah),PNS Golongan II,Purwokerto,Kota Kecil,290000,-7.1185,109.5342,6745410,4333890,2411520,0.642,0.4
BUDU00922,Andi Nasution,L,33,E,Kelas E (Miskin),Ojek Konvensional,Makassar,Kota Besar,1500000,-5.4471,119.22,1383087,1204733,178354,0.871,0.15
BUDU00923,Hana Yulianto,P,28,C,Kelas C (Menengah),Guru Tetap,Depok,Metropolitan,2200000,-6.0852,106.8544,6608488,4335834,2272654,0.656,0.4
